GEOID,year,candidatevotes,totalvotes,voteshare
49025,2004,576,3051,18.87905604719764
49025,2008,856,3154,27.140139505389982
49025,2012,744,3371,22.070602195194304
49025,2016,741,3505,21.14122681883024
49025,2020,1083,16720,6.4772727272727275
49025,2024,1137,4488,25.334224598930483
49027,2000,696,4775,14.575916230366492
49027,2004,626,4877,12.835759688332992
49027,2008,758,4739,15.994935640430471
49027,2012,431,5026,8.575407879029049
49027,2016,431,5242,8.222052651659672
49027,2020,624,24760,2.5201938610662356
49027,2024,713,6387,11.163300454047285
49029,2000,553,3171,17.439293598233995
49029,2004,472,3841,12.288466545170529
49029,2008,689,4161,16.558519586637825
49029,2012,403,4597,8.766586904502937
49029,2016,577,5192,11.113251155624038
49029,2020,1086,26424,4.109900090826522
49029,2024,1256,6760,18.579881656804734
49031,2000,133,781,17.02944942381562
49031,2004,123,773,15.91203104786546
49031,2008,141,798,17.669172932330827
49031,2012,74,782,9.462915601023019
49031,2016,47,729,6.447187928669409
49031,2020,86,3484,2.4684270952927667
49031,2024,94,963,9.76116303219107
49033,2000,152,903,16.832779623477297
49033,2004,109,1037,10.511089681774349
49033,2008,154,1006,15.308151093439365
49033,2012,83,1007,8.24230387288977
49033,2016,104,1109,9.377817853922453
49033,2020,180,5476,3.287070854638422
49033,2024,214,1447,14.789219073946095
49035,2000,107576,307258,35.01161890007746
49035,2004,135949,362138,37.540661294865494
49035,2008,176988,363749,48.65662860928827
49035,2012,146147,381799,38.278518277942055
49035,2016,175863,418868,41.98530324589131
49035,2020,289906,1639743,17.679965701942315
49035,2024,273658,509637,53.69665075337937
49037,2000,1838,4744,38.74367622259696
49037,2004,1906,4950,38.505050505050505
49037,2008,2406,5130,46.900584795321635
49037,2012,2139,5307,40.30525720746184
49037,2016,2042,5447,37.488525794015054
49037,2020,3113,27508,11.316707866802385
49037,2024,2581,6329,40.780534049612896
49039,2000,1211,7430,16.298788694481832
49039,2004,1189,8507,13.976725049958857
49039,2008,1631,8771,18.595371109337588
49039,2012,980,9547,10.265004713522572
49039,2016,1061,10164,10.438803620621801
49039,2020,1794,50500,3.552475247524752
49039,2024,1906,12944,14.724969097651423
49041,2000,1046,7077,14.780274127455137
49041,2004,920,7641,12.040308860096847
49041,2008,1359,8007,16.972648932184338
49041,2012,738,8069,9.146114760193333
49041,2016,695,8654,8.030968338340653
49041,2020,1084,41448,2.615325226790195
49041,2024,1236,10926,11.312465678198793
49043,2000,4601,12121,37.95891428099992
49043,2004,6977,15312,45.56556948798328
49043,2008,9532,16809,56.70771610446784
49043,2012,8072,17488,46.15736505032022
49043,2016,10503,20641,50.884162589021855
49043,2020,15244,104344,14.60936901019704
49043,2024,14612,25876,56.469315195548
49045,2000,4001,12480,32.059294871794876
49045,2004,4130,16664,24.783965434469515
49045,2008,5830,17337,33.627501874603446
49045,2012,4524,19261,23.487877057265976
49045,2016,4573,21829,20.94919602363828
49045,2020,8943,126024,7.096267377642354
49045,2024,9560,34006,28.112685996588837
49047,2000,1387,8397,16.517803977611052
49047,2004,1266,9957,12.714673094305514
49047,2008,1462,10151,14.402521919022757
49047,2012,997,11583,8.607441940775274
49047,2016,995,12797,7.775259826521841
49047,2020,1663,61212,2.7167875579951644
49047,2024,1952,15832,12.329459322890349
49049,2000,16445,120256,13.67499334752528
49049,2004,17357,149173,11.635483633097142
49049,2008,29567,157279,18.79907679982706
49049,2012,17281,177713,9.724105721022097
49049,2016,28522,201551,14.15125700194988
49049,2020,76033,1137144,6.6863123755654525
49049,2024,84937,298143,28.488678251711423
49051,2000,1476,5675,26.008810572687224
49051,2004,1854,7512,24.680511182108624
49051,2008,2892,8531,33.899894502403
49051,2012,2191,9589,22.84909792470539
49051,2016,3063,12120,25.27227722772277
49051,2020,6187,71160,8.694491287240021
49051,2024,6459,18354,35.191238966982674
49053,2000,5465,32461,16.83558732016882
49053,2004,7513,44018,17.06801762915171
49053,2008,10826,49529,21.857901431484585
49053,2012,8337,54012,15.435458786936238
49053,2016,10288,61963,16.603456901699403
49053,2020,20530,364280,5.635774678818492
49053,2024,22327,97256,22.95693838940528
49055,2000,202,1225,16.48979591836735
49055,2004,279,1360,20.514705882352942
49055,2008,335,1314,25.49467275494673
49055,2012,215,1327,16.201959306706858
49055,2016,271,1421,19.071076706544687
49055,2020,365,6484,5.629241209130167
49055,2024,381,1651,23.076923076923077
49057,2000,19890,62742,31.7012527493545
49057,2004,19862,72691,27.323877784044793
49057,2008,25666,73394,34.97016104858708
49057,2012,19841,75912,26.136842659922017
49057,2016,23131,85039,27.200460964969015
49057,2020,40695,445612,9.132384226636624
49057,2024,41238,112054,36.801899084370035
50001,2000,8936,17427,51.27675446146783
50001,2004,11147,18579,59.99784703159481
50001,2008,13202,19238,68.62459715147105
50001,2012,12257,17910,68.43662758235622
50001,2016,11219,19031,58.95118490883296
50001,2020,15089,22611,66.73300605899783
50001,2024,16230,24844,65.32764450169056
50003,2000,9021,17677,51.03241500254568
50003,2004,11069,19065,58.059270915289794
50003,2008,12524,19129,65.47127398191228
50003,2012,11514,17593,65.44648439720343
50003,2016,9539,17381,54.88176744721247
50003,2020,11858,19357,61.259492689982956
50003,2024,19188,29751,64.49531108198043
50005,2000,5859,13641,42.95139652518144
50005,2004,7106,14211,50.00351840123848
50005,2008,8900,14728,60.429114611624115
50005,2012,8192,13661,59.96632750164702
50005,2016,6445,14075,45.790408525754884
50005,2020,8529,15158,56.26731758807231
50005,2024,15563,26432,58.87938861985472
50007,2000,39156,72017,54.370495855145315
50007,2004,49369,77696,63.54123764415156
50007,2008,59611,83440,71.44175455417067
50007,2012,53626,77080,69.57187337830824
50007,2016,54814,83418,65.7100386007816
50007,2020,72938,96755,75.38421786987752
50007,2024,38197,51798,73.7422294297077
50009,2000,1129,2892,39.0387275242047
50009,2004,1276,2937,43.445692883895134
50009,2008,1733,3101,55.88519832312158
50009,2012,1539,2798,55.0035739814153
50009,2016,1019,2925,34.83760683760684
50009,2020,1890,4237,44.60703327826292
50009,2024,5073,8625,58.81739130434782
50011,2000,9514,19194,49.56757319995832
50011,2004,10598,19920,53.20281124497992
50011,2008,13179,21460,61.41192917054986
50011,2012,12057,19888,60.62449718423169
50011,2016,9351,21411,43.67381252627155
50011,2020,13612,26072,52.209266646210494
50011,2024,12299,21224,57.94854881266491
50013,2000,1835,3638,50.439802089059924
50013,2004,2246,4077,55.08952661270542
50013,2008,2694,4269,63.106113843991565
50013,2012,2531,4075,62.11042944785275
50013,2016,2094,4110,50.948905109489054
50013,2020,3346,5782,57.869249394673126
50013,2024,3543,6499,54.516079396830285
50015,2000,5676,11246,50.47127867686289
50015,2004,7636,12181,62.687792463672935
50015,2008,8914,12668,70.36627723397537
50015,2012,8371,11988,69.82816149482817
50015,2016,7241,12762,56.73875568092775
50015,2020,10773,15679,68.70973914152688
50015,2024,4651,7617,61.06078508599187
50017,2000,6694,14695,45.552909152773054
50017,2004,8159,14895,54.77677072843235
50017,2008,9799,15179,64.5562948810857
50017,2012,9076,14053,64.58407457482387
50017,2016,7541,14649,51.477916581336615
50017,2020,8351,14876,56.13740252756118
50017,2024,14048,20818,67.48006532808148
50019,2000,5472,12132,45.103857566765576
50019,2004,6330,12242,51.707237379513145
50019,2008,7998,12771,62.62626262626263
50019,2012,7117,11692,60.87068080738967
50019,2016,5185,12047,43.0397609363327
50019,2020,7757,15442,50.233130423520265
50019,2024,9589,17413,55.068052604376035
50021,2000,13990,29362,47.646618077787615
50021,2004,15904,30975,51.344632768361585
50021,2008,19355,31617,61.21706676787804
50021,2012,17088,28609,59.72945576566815
50021,2016,13635,29619,46.03463992707384
50021,2020,18746,34772,53.911192913838725
50021,2024,13930,25202,55.273391000714234
50023,2000,15281,29749,51.36643248512554
50023,2004,19177,31448,60.98003052658356
50023,2008,22324,32200,69.32919254658385
50023,2012,20351,29307,69.44074794417716
50023,2016,18594,31086,59.81470758540822
50023,2020,25101,35325,71.05732484076434
50023,2024,24435,37551,65.0715027562515
50025,2000,11319,21491,52.668558931645805
50025,2004,15489,23316,66.43077714873907
50025,2008,17585,24081,73.02437606411694
50025,2012,16026,21937,73.05465651638784
50025,2016,14340,22635,63.353214049039096
50025,2020,20057,28452,70.49416561225924
50025,2024,15326,23597,64.94893418654914
50027,2000,15140,29147,51.943596253473764
50027,2004,18561,30767,60.32762375272207
50027,2008,21444,31165,68.80795764479385
50027,2012,19494,28699,67.92571169727168
50027,2016,17556,29928,58.66078588612671
50027,2020,24779,36308,68.24666740112372
50027,2024,18866,30515,61.8253318040308
51001,2000,5092,11925,42.70020964360587
51001,2004,5518,13356,41.31476489967056
51001,2008,7607,15623,48.69103245215388
51001,2012,7655,16051,47.69173260233007
51001,2016,6740,15818,42.60968516879504
51001,2020,7578,50886,14.892111779271314
51001,2024,7374,17144,43.01213252449836
51003,2000,16255,36846,44.11605058893774
51003,2004,22088,43726,50.51456799158396
51003,2008,29792,50984,58.43401851561274
51003,2012,29757,53907,55.20062329567589
51003,2016,33345,56726,58.7825688396855
51003,2020,42466,193971,21.892963381123984
51003,2024,44279,66740,66.34551992807911
51005,2000,2214,5123,43.216865118094866
51005,2004,3203,7195,44.51702571230021
51005,2008,3553,7369,48.21549735377935
51005,2012,3403,7173,47.441795622473165
51005,2016,2166,7325,29.56996587030717
51005,2020,2243,24609,9.11455158681783
51005,2024,2114,8277,25.540654826628007
51007,2000,1754,4788,36.63324979114453
51007,2004,1862,5397,34.50064850843061
51007,2008,2488,6529,38.106907642824325
51007,2012,2490,6915,36.00867678958785
51007,2016,2128,7040,30.227272727272727
51007,2020,2411,23682,10.180727979055822
51007,2024,2214,8032,27.56474103585657
51009,2000,4812,11712,41.08606557377049
51009,2004,4866,12695,38.33005120126034
51009,2008,6094,14700,41.45578231292517
51009,2012,5900,14970,39.4121576486306
51009,2016,5057,15396,32.846193816575735
51009,2020,5672,51015,11.118298539645203
51009,2024,5429,17303,31.376061954574354
51011,2000,2132,5927,35.970980259827904
51011,2004,2191,6655,32.92261457550714
51011,2008,2641,7630,34.61336828309305
51011,2012,2453,7935,30.913673597983614
51011,2016,2023,8011,25.25277743103233
51011,2020,2418,27804,8.6965904186448
51011,2024,2324,9642,24.10288321924912
51013,2000,50260,83559,60.14911619334842
51013,2004,63987,94650,67.60380348652933
51013,2008,78994,110153,71.71298103546884
51013,2012,81269,117608,69.10159172845385
51013,2016,92016,121356,75.82319786413527
51013,2020,105344,392217,26.858601233500845
51013,2024,100446,128362,78.2521306928842
51015,2000,6643,25271,26.28704839539393
51015,2004,7019,29704,23.62981416644223
51015,2008,9825,33338,29.470874077629134
51015,2012,9451,33672,28.06783083867902
51015,2016,8177,36343,22.499518476735545
51015,2020,10840,126834,8.546604222842454
51015,2024,11403,44223,25.785224882979445
51017,2000,822,2210,37.19457013574661
51017,2004,828,2282,36.28396143733567
51017,2008,1043,2432,42.88651315789473
51017,2012,894,2223,40.21592442645074
51017,2016,603,2253,26.764314247669773
51017,2020,646,7503,8.6098893775823
51017,2024,588,2582,22.773044151820294
51019,2000,8160,26149,31.20578224788711
51019,2004,9102,31404,28.983568972105466
51019,2008,11017,35830,30.747976555958694
51019,2012,10209,37425,27.27855711422846
51019,2016,9768,42525,22.970017636684304
51019,2020,12176,146007,8.3393261966892
51019,2024,12414,50830,24.422585087546725
51021,2000,851,2688,31.659226190476193
51021,2004,846,2865,29.52879581151833
51021,2008,864,2959,29.199053734369716
51021,2012,735,2948,24.932157394843962
51021,2016,453,3139,14.431347562918125
51021,2020,532,10437,5.097250167672703
51021,2024,524,3548,14.768883878241262
51023,2000,4627,13840,33.43208092485549
51023,2004,4801,15797,30.391846553143004
51023,2008,5693,17406,32.70711248994599
51023,2012,5452,18241,29.88871224165342
51023,2016,4494,18739,23.982069480762046
51023,2020,5700,63369,8.994934431662168
51023,2024,5915,21893,27.0177682364226
51025,2000,3387,5997,56.47823911955978
51025,2004,4062,6926,58.648570603522955
51025,2008,4973,7914,62.838008592367956
51025,2012,4994,8037,62.13761353738957
51025,2016,4481,7669,58.43004303038206
51025,2020,4552,23844,19.090756584465694
51025,2024,4184,7738,54.070819333161026
51027,2000,5745,9856,58.28936688311688
51027,2004,5275,9829,53.66771797741377
51027,2008,4063,8734,46.51934966796428
51027,2012,3094,9646,32.075471698113205
51027,2016,1721,9247,18.61144154861036
51027,2020,1587,29871,5.312845234508386
51027,2024,1355,9327,14.527715235338265
51029,2000,2561,5454,46.956362302896956
51029,2004,2789,6027,46.27509540401527
51029,2008,3489,6994,49.88561624249356
51029,2012,3750,7457,50.28831969961111
51029,2016,3128,7295,42.87868403015764
51029,2020,3471,24387,14.232992988067414
51029,2024,2988,7915,37.751105495893874
51031,2000,6659,20327,32.75938407044817
51031,2004,6862,22997,29.8386746097317
51031,2008,8091,25814,31.343457038816148
51031,2012,7595,25696,29.557129514321296
51031,2016,6664,27535,24.201924822952606
51031,2020,8070,89703,8.996354636968663
51031,2024,7890,31171,25.311988707452436
51033,2000,4314,8351,51.65848401389055
51033,2004,4878,9954,49.00542495479204
51033,2008,7163,12919,55.44546791547334
51033,2012,7276,13652,53.296220334016994
51033,2016,6432,14863,43.2752472582924
51033,2020,7657,48864,15.67002292075966
51033,2024,7957,17653,45.07449158783209
51035,2000,3638,11001,33.069720934460506
51035,2004,3888,12128,32.0580474934037
51035,2008,4109,12579,32.66555370061213
51035,2012,3685,12918,28.526087629664033
51035,2016,2559,13668,18.722563652326603
51035,2020,2842,46971,6.050541823678439
51035,2024,2925,16160,18.100247524752476
51036,2000,1981,3066,64.61187214611871
51036,2004,2155,3439,62.66356498982262
51036,2008,2838,4153,68.336142547556
51036,2012,2772,4232,65.50094517958412
51036,2016,2496,4107,60.77428780131483
51036,2020,2624,13323,19.695263829467837
51036,2024,2384,4341,54.918221607924444
51037,2000,2017,4994,40.38846615939127
51037,2004,2223,5438,40.87899963221773
51037,2008,2705,6157,43.933733961344814
51037,2012,2503,5898,42.43811461512377
51037,2016,2155,5808,37.103994490358126
51037,2020,2317,18573,12.475098260916385
51037,2024,2008,6006,33.43323343323343
51041,2000,38638,110951,34.82438193436742
51041,2004,49346,133814,36.87656000119569
51041,2008,74310,162088,45.84546666008588
51041,2012,77694,170988,45.438276370271595
51041,2016,81074,176461,45.94442964734417
51041,2020,106935,611865,17.476894412983256
51041,2024,112869,209730,53.81633528822773
51043,2000,2166,5284,40.99167297501892
51043,2004,2699,6505,41.49116064565719
51043,2008,3457,7431,46.521329565334405
51043,2012,3239,7762,41.72893584127802
51043,2016,3051,8213,37.14842323146231
51043,2020,3920,28011,13.994502159865768
51043,2024,3993,9782,40.819873236556944
51045,2000,851,2493,34.13557962294425
51045,2004,901,2621,34.37619229301793
51045,2008,877,2621,33.46051125524609
51045,2012,830,2667,31.121109861267342
51045,2016,541,2794,19.362920544022906
51045,2020,587,9510,6.172450052576236
51045,2024,542,3121,17.36622877282922
51047,2000,4364,12244,35.64194707611891
51047,2004,5476,15605,35.09131688561358
51047,2008,8802,19741,44.58740691960894
51047,2012,8285,20211,40.99252882093909
51047,2016,7759,22218,34.92213520568908
51047,2020,10617,81348,13.051335005163004
51047,2024,10557,28553,36.97334780933702
51049,2000,1405,3507,40.06273167949815
51049,2004,1721,4126,41.71110033931168
51049,2008,2255,4724,47.734970364098224
51049,2012,2422,5048,47.979397781299525
51049,2016,2036,4906,41.500203832042395
51049,2020,2227,15939,13.972018319844407
51049,2024,2117,5486,38.58913598250091
51051,2000,3951,7226,54.67755327982287
51051,2004,3761,7406,50.78314879827167
51051,2008,3278,6753,48.541389012290836
51051,2012,2473,6904,35.819814600231744
51051,2016,1335,6440,20.72981366459627
51051,2020,1503,21921,6.856439031066102
51051,2024,1316,7047,18.674613310628636
51053,2000,4001,9136,43.79378283712785
51053,2004,4569,10839,42.153335178522006
51053,2008,6246,12892,48.44865032578343
51053,2012,6550,13589,48.20075060710869
51053,2016,5765,13575,42.467771639042354
51053,2020,6224,45276,13.746797420266807
51053,2024,5942,15589,38.11662069407916
51057,2000,1750,3831,45.67997911772383
51057,2004,2007,4344,46.20165745856354
51057,2008,2934,5364,54.69798657718121
51057,2012,3016,5675,53.14537444933921
51057,2016,2542,5408,47.00443786982248
51057,2020,3038,18534,16.391496708751486
51057,2024,2775,6064,45.76187335092348
51059,2000,196501,413775,47.48981934626307
51059,2004,245671,461379,53.24711354439625
51059,2008,310359,516254,60.117500300239804
51059,2012,315273,529287,59.56560429407863
51059,2016,355133,551183,64.43105103023859
